project_id,risk_score,is_anomaly
P00082159,28.83,False
P00082160,41.44,True
P00082161,51.8,True
P00082162,23.05,False
P00082163,36.57,True
P00082164,52.45,True
P00082165,41.67,True
P00082166,59.22,True
P00082167,47.12,True
P00082168,39.4,True
P00082169,47.01,True
P00082170,55.14,True
P00082171,62.66,True
P00082172,48.13,True
P00082173,57.79,True
P00082174,58.72,True
P00082175,45.96,True
P00082176,34.38,True
P00082177,46.83,True
P00082178,61.04,True
P00082179,34.87,True
P00082180,26.72,False
P00082181,46.75,True
P00082182,51.46,True
P00082183,57.95,True
P00082184,21.02,False
P00082185,40.34,True
P00082186,62.59,True
P00082187,17.97,False
P00082188,24.96,False
P00082189,40.51,True
P00082190,31.69,True
P00082191,46.87,True
P00082192,43.15,True
P00082193,49.22,True
P00082194,41.07,True
P00082195,37.85,True
P00082196,50.1,True
P00082197,30.3,True
P00082198,31.31,True
P00082199,40.18,True
P00082200,43.95,True
P00082201,54.58,True
P00082202,27.05,False
P00082203,48.17,True
P00082204,35.25,True
P00082205,41.89,True
P00082206,49.82,True
P00082207,53.56,True
P00082208,26.47,False
P00082209,23.11,False
P00082210,27.61,False
P00082211,35.85,True
P00082212,34.39,True
P00082213,45.94,True
P00082214,37.07,True
P00082215,34.47,True
P00082216,49.18,True
P00082217,55.63,True
P00082218,37.05,True
P00082219,26.99,False
P00082220,41.36,True
P00082221,34.96,True
P00082222,56.86,True
P00082223,43.42,True
P00082224,39.95,True
P00082225,37.13,True
P00082226,46.37,True
P00082227,51.67,True
P00082228,45.47,True
P00082229,50.08,True
P00082230,56.09,True
P00082231,49.82,True
P00082232,14.67,False
P00082233,40.3,True
P00082234,34.57,True
P00082235,34.38,True
P00082236,50.72,True
P00082237,53.0,True
P00082238,18.77,False
P00082239,59.13,True
P00082240,54.67,True
P00082241,58.51,True
P00082242,39.77,True
P00082243,46.24,True
P00082244,32.62,True
P00082245,40.9,True
P00082246,55.35,True
P00082247,47.62,True
P00082248,48.27,True
P00082249,31.72,True
P00082250,50.89,True
P00082251,43.42,True
P00082252,46.47,True
P00082253,45.4,True
P00082254,56.13,True
P00082255,24.61,False
P00082256,36.08,True
P00082257,47.53,True
P00082258,18.45,False
P00082259,47.99,True
P00082260,31.07,True
P00082261,61.98,True
P00082262,55.45,True
P00082263,78.96,True
P00082264,51.52,True
P00082265,51.07,True
P00082266,55.92,True
P00082267,45.36,True
P00082268,40.88,True
P00082269,45.99,True
P00082270,25.19,False
P00082271,26.42,False
P00082272,26.69,False
P00082273,47.36,True
P00082274,40.95,True
P00082275,47.31,True
P00082276,73.96,True
P00082277,35.73,True
P00082278,21.75,False
P00082279,47.99,True
P00082280,44.98,True
P00082281,18.93,False
P00082282,64.97,True
P00082283,48.62,True
P00082284,57.79,True
P00082285,25.37,False
P00082286,33.76,True
P00082287,53.76,True
P00082288,24.0,False
P00082289,55.88,True
P00082290,32.62,True
P00082291,50.02,True
P00082292,40.37,True
P00082293,55.61,True
P00082294,24.59,False
P00082295,21.03,False
P00082296,35.46,True
P00082297,35.81,True
P00082298,34.05,True
P00082299,16.49,False
P00082300,28.23,False
P00082301,42.66,True
P00082302,53.48,True
P00082303,39.29,True
P00082304,43.93,True
P00082305,40.37,True
P00082306,48.35,True
P00082307,61.63,True
P00082308,47.78,True
P00082309,59.82,True
P00082310,57.44,True
P00082311,46.65,True
P00082312,23.08,False
P00082313,54.27,True
P00082314,41.81,True
P00082315,56.82,True
P00082316,42.85,True
P00082317,42.66,True
P00082318,48.06,True
P00082319,24.91,False
P00082320,21.84,False
P00082321,52.09,True
P00082322,26.63,False
P00082323,72.24,True
P00082324,50.45,True
P00082325,11.28,False
P00082326,45.14,True
P00082327,54.3,True
P00082328,34.22,True
P00082329,39.22,True
P00082330,53.39,True
P00082331,56.48,True
P00082332,30.81,True
P00082333,54.42,True
P00082334,14.91,False
P00082335,56.02,True
P00082336,31.82,True
P00082337,47.19,True
P00082338,55.7,True
P00082339,35.34,True
P00082340,27.55,False
P00082341,34.91,True
P00082342,28.67,False
P00082343,49.04,True
P00082344,52.62,True
P00082345,40.42,True
P00082346,25.51,False
P00082347,53.39,True
P00082348,27.64,False
P00082349,32.7,True
P00082350,52.67,True
P00082351,43.29,True
P00082352,83.82,True
P00082353,32.81,True
P00082354,43.5,True
P00082355,27.89,False
P00082356,42.59,True
P00082357,23.79,False
P00082358,51.6,True
P00082359,53.32,True
P00082360,65.59,True
P00082361,57.11,True
P00082362,33.7,True
P00082363,40.07,True
P00082364,31.42,True
P00082365,38.53,True
P00082366,54.3,True
P00082367,42.05,True
P00082368,17.58,False
P00082369,45.3,True
P00082370,53.25,True
P00082371,51.45,True
P00082372,51.83,True
P00082373,52.53,True
P00082374,44.17,True
P00082375,29.18,False
P00082376,55.52,True
P00082377,65.52,True
P00082378,52.55,True
P00082379,51.14,True
P00082380,31.49,True
P00082381,40.36,True
P00082382,33.02,True
P00082383,68.18,True
P00082384,35.03,True
P00082385,35.88,True
P00082386,36.57,True
P00082387,45.86,True
P00082388,50.43,True
P00082389,49.73,True
P00082390,44.28,True
P00082391,55.12,True
P00082392,25.11,False
P00082393,60.48,True
P00082394,44.86,True
P00082395,43.16,True
P00082396,46.78,True
P00082397,50.32,True
P00082398,57.38,True
P00082399,58.56,True
P00082400,55.27,True
P00082401,47.59,True
P00082402,40.37,True
P00082403,52.71,True
P00082404,41.02,True
P00082405,44.9,True
P00082406,40.73,True
P00082407,49.33,True
P00082408,46.92,True
P00082409,38.01,True
P00082410,75.31,True
P00082411,21.82,False
P00082412,51.56,True
P00082413,42.49,True
P00082414,44.13,True
P00082415,22.96,False
P00082416,49.94,True
P00082417,29.81,False
P00082418,48.67,True
P00082419,19.83,False
P00082420,47.65,True
P00082421,39.73,True
P00082422,38.78,True
P00082423,29.37,False
P00082424,56.82,True
P00082425,19.08,False
P00082426,67.46,True
P00082427,30.92,True
P00082428,63.18,True
P00082429,30.54,True
P00082430,29.67,False
P00082431,45.63,True
P00082432,38.83,True
P00082433,38.52,True
P00082434,45.73,True
P00082435,27.87,False
P00082436,56.95,True
P00082437,77.92,True
P00082438,64.94,True
P00082439,46.2,True
P00082440,48.03,True
P00082441,38.26,True
P00082442,44.26,True
P00082443,42.87,True
P00082444,53.04,True
P00082445,47.15,True
P00082446,48.28,True
P00082447,53.84,True
P00082448,71.44,True
P00082449,21.14,False
P00082450,18.53,False
P00082451,59.32,True
P00082452,48.31,True
P00082453,44.72,True
P00082454,52.5,True
P00082455,50.98,True
P00082456,40.11,True
P00082457,41.81,True
P00082458,29.45,False
P00082459,68.35,True
P00082460,51.56,True
P00082461,50.3,True
P00082462,52.79,True
P00082463,19.62,False
P00082464,46.07,True
P00082465,27.57,False
P00082466,39.87,True
P00082467,32.68,True
P00082468,48.78,True
P00082469,48.54,True
P00082470,46.15,True
P00082471,42.72,True
P00082472,76.22,True
P00082473,54.65,True
P00082474,43.66,True
P00082475,48.76,True
P00082476,38.91,True
P00082477,51.12,True
P00082478,50.52,True
P00082479,51.63,True
P00082480,31.83,True
P00082481,44.82,True
P00082482,26.44,False
P00082483,22.84,False
P00082484,39.25,True
P00082485,42.92,True
P00082486,45.2,True
P00082487,35.79,True
P00082488,59.13,True
P00082489,54.84,True
P00082490,49.66,True
P00082491,53.76,True
P00082492,32.87,True
P00082493,39.56,True
P00082494,46.43,True
P00082495,41.81,True
P00082496,57.54,True
P00082497,40.18,True
P00082498,28.31,False
P00082499,27.8,False
P00082500,45.81,True
P00082501,46.69,True
P00082502,32.22,True
P00082503,53.02,True
P00082504,40.71,True
P00082505,31.18,True
P00082506,56.43,True
P00082507,34.34,True
P00082508,32.09,True
P00082509,21.03,False
P00082510,41.67,True
P00082511,48.28,True
P00082512,25.62,False
P00082513,30.63,True
P00082514,28.14,False
P00082515,40.28,True
P00082516,45.92,True
P00082517,54.83,True
P00082518,51.48,True
P00082519,64.19,True
P00082520,26.58,False
P00082521,41.87,True
P00082522,74.64,True
P00082523,44.43,True
P00082524,26.57,False
P00082525,52.47,True
P00082526,31.27,True
P00082527,67.16,True
P00082528,63.73,True
P00082529,43.12,True
P00082530,37.33,True
P00082531,36.43,True
P00082532,57.06,True
P00082533,42.75,True
P00082534,43.92,True
P00082535,31.15,True
P00082536,49.78,True
P00082537,57.19,True
P00082538,54.12,True
P00082539,76.02,True
P00082540,20.29,False
P00082541,37.88,True
P00082542,40.44,True
P00082543,67.86,True
P00082544,53.24,True
P00082545,46.24,True
P00082546,38.49,True
P00082547,53.85,True
P00082548,45.48,True
P00082549,69.0,True
P00082550,51.79,True
P00082551,22.02,False
P00082552,45.38,True
P00082553,39.46,True
P00082554,45.87,True
P00082555,38.49,True
P00082556,56.1,True
P00082557,23.06,False
P00082558,44.6,True
P00082559,43.18,True
P00082560,18.68,False
P00082561,43.17,True
P00082562,57.65,True
P00082563,45.25,True
P00082564,53.48,True
P00082565,38.94,True
P00082566,40.57,True
P00082567,32.09,True
P00082568,54.77,True
P00082569,55.32,True
P00082570,42.16,True
P00082571,18.33,False
P00082572,49.18,True
P00082573,54.39,True
P00082574,54.96,True
P00082575,47.15,True
P00082576,70.58,True
P00082577,61.47,True
P00082578,50.67,True
P00082579,63.72,True
P00082580,21.71,False
P00082581,54.9,True
P00082582,48.62,True
P00082583,35.93,True
P00082584,35.93,True
P00082585,31.0,True
P00082586,45.42,True
P00082587,50.61,True
P00082588,41.95,True
P00082589,49.03,True
P00082590,24.09,False
P00082591,41.86,True
P00082592,31.27,True
P00082593,43.1,True
P00082594,29.32,False
P00082595,66.05,True
P00082596,38.28,True
P00082597,60.41,True
P00082598,43.01,True
P00082599,52.67,True
P00082600,49.23,True
P00082601,31.97,True
P00082602,54.28,True
P00082603,53.28,True
P00082604,34.59,True
P00082605,82.2,True
P00082606,49.12,True
P00082607,51.51,True
P00082608,45.99,True
P00082609,16.8,False
P00082610,51.11,True
P00082611,57.3,True
P00082612,37.4,True
P00082613,55.63,True
P00082614,56.92,True
P00082615,48.78,True
P00082616,42.44,True
P00082617,41.13,True
P00082618,35.84,True
P00082619,46.36,True
P00082620,56.06,True
P00082621,53.27,True
P00082622,41.74,True
P00082623,29.04,False
P00082624,53.09,True
P00082625,50.99,True
P00082626,35.38,True
P00082627,18.67,False
P00082628,26.8,False
P00082629,62.34,True
P00082630,48.51,True
P00082631,36.33,True
P00082632,37.12,True
P00082633,56.84,True
P00082634,46.59,True
P00082635,51.95,True
P00082636,48.59,True
P00082637,44.5,True
P00082638,36.74,True
P00082639,22.14,False
P00082640,29.66,False
P00082641,71.98,True
P00082642,22.81,False
P00082643,26.43,False
P00082644,47.85,True
P00082645,25.82,False
P00082646,51.61,True
P00082647,58.12,True
P00082648,59.22,True
P00082649,19.44,False
P00082650,33.59,True
P00082651,42.83,True
P00082652,51.52,True
P00082653,46.19,True
P00082654,21.65,False
P00082655,37.03,True
P00082656,27.45,False
P00082657,20.16,False
P00082658,59.94,True
P00082659,58.78,True
P00082660,47.79,True
P00082661,54.18,True
P00082662,77.87,True
P00082663,41.95,True
P00082664,56.7,True
P00082665,23.76,False
P00082666,39.9,True
P00082667,36.74,True
P00082668,22.39,False
P00082669,29.76,False
P00082670,60.44,True
P00082671,23.66,False
P00082672,77.81,True
P00082673,48.12,True
P00082674,67.56,True
P00082675,47.62,True
P00082676,18.27,False
P00082677,24.46,False
P00082678,36.14,True
P00082679,41.64,True
P00082680,42.76,True
P00082681,28.97,False
P00082682,46.32,True
P00082683,28.71,False
P00082684,48.51,True
P00082685,39.2,True
P00082686,41.76,True
P00082687,37.93,True
P00082688,41.81,True
P00082689,42.6,True
P00082690,18.36,False
P00082691,24.9,False
P00082692,50.07,True
P00082693,31.4,True
P00082694,21.37,False
P00082695,45.6,True
P00082696,24.89,False
P00082697,44.82,True
P00082698,45.97,True
P00082699,50.27,True
P00082700,35.9,True
P00082701,40.88,True
P00082702,29.23,False
P00082703,40.3,True
P00082704,28.38,False
P00082705,39.36,True
P00082706,42.64,True
P00082707,39.71,True
P00082708,40.6,True
P00082709,56.3,True
P00082710,39.41,True
P00082711,48.53,True
P00082712,52.41,True
P00082713,35.93,True
P00082714,14.16,False
P00082715,23.09,False
P00082716,50.08,True
P00082717,41.21,True
P00082718,24.92,False
P00082719,29.33,False
P00082720,28.07,False
P00082721,42.2,True
P00082722,36.95,True
P00082723,44.62,True
P00082724,42.33,True
P00082725,50.93,True
P00082726,33.35,True
P00082727,58.18,True
P00082728,44.15,True
P00082729,41.25,True
P00082730,27.46,False
P00082731,43.51,True
P00082732,37.65,True
P00082733,39.72,True
P00082734,54.27,True
P00082735,20.62,False
P00082736,65.51,True
P00082737,21.83,False
P00082738,42.54,True
P00082739,43.18,True
P00082740,43.81,True
P00082741,40.56,True
P00082742,52.11,True
P00082743,35.12,True
P00082744,40.68,True
P00082745,39.86,True
P00082746,37.93,True
P00082747,29.37,False
P00082748,50.25,True
P00082749,38.6,True
P00082750,52.87,True
P00082751,37.92,True
P00082752,41.6,True
P00082753,40.57,True
P00082754,46.16,True
P00082755,20.33,False
P00082756,50.06,True
P00082757,50.15,True
P00082758,40.89,True
P00082759,27.88,False
P00082760,59.27,True
P00082761,48.78,True
P00082762,43.24,True
P00082763,21.85,False
P00082764,37.53,True
P00082765,42.46,True
P00082766,47.69,True
P00082767,49.92,True
P00082768,36.78,True
P00082769,37.39,True
P00082770,43.77,True
P00082771,35.62,True
P00082772,47.44,True
P00082773,30.58,True
P00082774,44.16,True
P00082775,20.27,False
P00082776,19.06,False
P00082777,22.43,False
P00082778,32.12,True
P00082779,50.7,True
P00082780,43.96,True
P00082781,20.6,False
P00082782,41.67,True
P00082783,43.01,True
P00082784,57.21,True
P00082785,19.53,False
P00082786,71.56,True
P00082787,51.96,True
P00082788,40.75,True
P00082789,54.41,True
P00082790,30.59,True
P00082791,49.27,True
P00082792,46.11,True
P00082793,22.56,False
P00082794,38.44,True
P00082795,31.39,True
P00082796,36.32,True
P00082797,41.91,True
P00082798,28.28,False
P00082799,29.18,False
P00082800,75.86,True
P00082801,28.91,False
P00082802,23.21,False
P00082803,66.04,True
P00082804,53.79,True
P00082805,36.13,True
P00082806,44.16,True
P00082807,51.59,True
P00082808,52.19,True
P00082809,43.16,True
P00082810,24.62,False
P00082811,33.62,True
P00082812,51.44,True
P00082813,42.89,True
P00082814,41.21,True
P00082815,59.44,True
P00082816,47.81,True
P00082817,49.11,True
P00082818,53.31,True
P00082819,52.47,True
P00082820,30.44,True
P00082821,44.98,True
P00082822,40.98,True
P00082823,76.5,True
P00082824,43.63,True
P00082825,37.1,True
P00082826,35.1,True
P00082827,51.01,True
P00082828,67.86,True
P00082829,57.02,True
P00082830,64.62,True
P00082831,70.26,True
P00082832,29.82,False
P00082833,26.29,False
P00082834,35.59,True
P00082835,40.29,True
P00082836,56.05,True
P00082837,34.58,True
P00082838,51.32,True
P00082839,48.55,True
P00082840,26.01,False
P00082841,48.91,True
P00082842,36.36,True
P00082843,55.49,True
P00082844,41.23,True
P00082845,45.41,True
P00082846,16.39,False
P00082847,67.27,True
P00082848,15.8,False
P00082849,26.03,False
P00082850,47.26,True
P00082851,47.61,True
P00082852,34.14,True
P00082853,46.97,True
P00082854,30.03,True
P00082855,36.22,True
P00082856,52.73,True
P00082857,41.42,True
P00082858,22.58,False
P00082859,39.3,True
P00082860,51.1,True
P00082861,38.81,True
P00082862,54.06,True
P00082863,71.21,True
P00082864,50.75,True
P00082865,49.63,True
P00082866,32.09,True
P00082867,42.94,True
P00082868,57.25,True
P00082869,45.26,True
P00082870,41.65,True
P00082871,51.34,True
P00082872,37.97,True
P00082873,40.11,True
P00082874,50.96,True
P00082875,38.95,True
P00082876,42.91,True
P00082877,45.51,True
P00082878,31.33,True
P00082879,72.87,True
P00082880,42.7,True
P00082881,34.3,True
P00082882,47.66,True
P00082883,15.33,False
P00082884,23.17,False
P00082885,24.77,False
P00082886,39.84,True
P00082887,44.31,True
P00082888,25.75,False
P00082889,54.56,True
P00082890,52.4,True
P00082891,33.15,True
P00082892,44.96,True
P00082893,47.85,True
P00082894,47.12,True
P00082895,29.91,True
P00082896,35.01,True
P00082897,51.57,True
P00082898,49.64,True
P00082899,47.53,True
P00082900,47.87,True
P00082901,58.27,True
P00082902,46.03,True
P00082903,31.33,True
P00082904,31.27,True
P00082905,18.8,False
P00082906,44.25,True
P00082907,49.66,True
P00082908,23.25,False
P00082909,42.21,True
P00082910,34.17,True
P00082911,45.74,True
P00082912,55.34,True
P00082913,56.28,True
P00082914,53.48,True
P00082915,71.51,True
P00082916,52.46,True
P00082917,45.27,True
P00082918,21.27,False
P00082919,26.73,False
P00082920,47.55,True
P00082921,49.59,True
P00082922,22.21,False
P00082923,42.75,True
P00082924,56.92,True
P00082925,56.68,True
P00082926,49.26,True
P00082927,25.17,False
P00082928,52.79,True
P00082929,46.77,True
P00082930,44.36,True
P00082931,34.12,True
P00082932,41.87,True
P00082933,29.65,False
P00082934,40.57,True
P00082935,46.51,True
P00082936,19.23,False
P00082937,23.16,False
P00082938,32.09,True
P00082939,48.03,True
P00082940,26.65,False
P00082941,48.11,True
P00082942,58.02,True
P00082943,33.51,True
P00082944,49.19,True
P00082945,47.18,True
P00082946,28.02,False
P00082947,52.39,True
P00082948,33.81,True
P00082949,52.87,True
P00082950,20.52,False
P00082951,31.53,True
P00082952,33.25,True
P00082953,45.3,True
P00082954,45.73,True
P00082955,44.57,True
P00082956,48.22,True
P00082957,45.2,True
P00082958,39.01,True
P00082959,54.57,True
P00082960,48.2,True
P00082961,44.31,True
P00082962,46.66,True
P00082963,48.38,True
P00082964,44.48,True
P00082965,55.26,True
P00082966,52.14,True
P00082967,66.0,True
P00082968,51.82,True
P00082969,48.46,True
P00082970,34.29,True
P00082971,55.84,True
P00082972,30.27,True
P00082973,34.05,True
P00082974,31.71,True
P00082975,53.99,True
P00082976,20.57,False
P00082977,55.6,True
P00082978,20.0,False
P00082979,48.59,True
P00082980,52.45,True
P00082981,51.14,True
P00082982,54.89,True
P00082983,54.09,True
P00082984,56.74,True
P00082985,45.62,True
P00082986,51.17,True
P00082987,12.58,False
P00082988,43.74,True
P00082989,59.79,True
P00082990,44.68,True
P00082991,50.53,True
P00082992,50.07,True
P00082993,40.75,True
P00082994,35.72,True
P00082995,49.92,True
P00082996,44.11,True
P00082997,41.38,True
P00082998,33.58,True
P00082999,42.09,True
P00083000,28.96,False
P00083001,43.1,True
P00083002,46.23,True
P00083003,34.07,True
P00083004,47.59,True
P00083005,27.99,False
P00083006,54.92,True
P00083007,60.01,True
P00083008,42.93,True
P00083009,39.93,True
P00083010,45.12,True
P00083011,22.74,False
P00083012,46.31,True
P00083013,51.35,True
P00083014,56.06,True
P00083015,23.2,False
P00083016,43.71,True
P00083017,48.82,True
P00083018,49.09,True
P00083019,41.68,True
P00083020,26.1,False
P00083021,44.69,True
P00083022,38.98,True
P00083023,35.19,True
P00083024,26.25,False
P00083025,51.2,True
P00083026,11.55,False
P00083027,42.57,True
P00083028,16.76,False
P00083029,52.12,True
P00083030,51.35,True
P00083031,65.67,True
P00083032,48.32,True
P00083033,41.23,True
P00083034,18.62,False
P00083035,68.82,True
P00083036,79.27,True
P00083037,31.25,True
P00083038,48.05,True
P00083039,49.12,True
P00083040,48.66,True
P00083041,37.52,True
P00083042,42.56,True
P00083043,65.79,True
P00083044,62.23,True
P00083045,51.57,True
P00083046,52.32,True
P00083047,41.17,True
P00083048,53.6,True
P00083049,18.85,False
P00083050,48.66,True
P00083051,38.79,True
P00083052,42.15,True
P00083053,30.46,True
P00083054,48.36,True
P00083055,23.24,False
P00083056,24.16,False
P00083057,51.78,True
P00083058,29.9,False
P00083059,22.19,False
P00083060,35.63,True
P00083061,41.85,True
P00083062,41.7,True
P00083063,42.15,True
P00083064,25.17,False
P00083065,35.13,True
P00083066,40.99,True
P00083067,50.34,True
P00083068,45.73,True
P00083069,33.25,True
P00083070,41.35,True
P00083071,19.12,False
P00083072,45.85,True
P00083073,56.28,True
P00083074,45.43,True
P00083075,38.01,True
P00083076,59.7,True
P00083077,45.26,True
P00083078,41.25,True
P00083079,32.27,True
P00083080,28.56,False
P00083081,44.75,True
P00083082,23.76,False
P00083083,51.52,True
P00083084,47.56,True
P00083085,48.51,True
P00083086,39.42,True
P00083087,43.14,True
P00083088,44.62,True
P00083089,50.72,True
P00083090,40.31,True
P00083091,47.29,True
P00083092,29.21,False
P00083093,85.74,True
P00083094,44.41,True
P00083095,73.9,True
P00083096,20.7,False
P00083097,51.73,True
P00083098,60.0,True
P00083099,24.89,False
P00083100,57.03,True
P00083101,28.29,False
P00083102,30.56,True
P00083103,41.33,True
P00083104,32.85,True
P00083105,39.06,True
P00083106,48.63,True
P00083107,65.5,True
P00083108,24.76,False
P00083109,18.3,False
P00083110,31.13,True
P00083111,31.96,True
P00083112,49.33,True
P00083113,41.68,True
P00083114,50.37,True
P00083115,25.22,False
P00083116,40.88,True
P00083117,74.96,True
P00083118,42.33,True
P00083119,41.17,True
P00083120,57.19,True
P00083121,49.03,True
P00083122,16.03,False
P00083123,17.53,False
P00083124,27.15,False
P00083125,47.12,True
P00083126,56.98,True
P00083127,59.07,True
P00083128,56.96,True
P00083129,21.22,False
P00083130,55.28,True
P00083131,14.17,False
P00083132,35.59,True
P00083133,29.53,False
P00083134,35.03,True
P00083135,40.08,True
P00083136,48.67,True
P00083137,19.43,False
P00083138,42.53,True
P00083139,43.58,True
P00083140,31.13,True
P00083141,51.87,True
P00083142,22.81,False
P00083143,28.83,False
P00083144,25.83,False
P00083145,41.21,True
P00083146,27.88,False
P00083147,43.34,True
P00083148,36.85,True
P00083149,44.98,True
P00083150,46.36,True
P00083151,18.0,False
P00083152,43.78,True
P00083153,47.8,True
P00083154,30.7,True
P00083155,37.1,True
P00083156,54.42,True
P00083157,33.6,True
P00083158,29.24,False
P00083159,37.19,True
P00083160,38.28,True
P00083161,41.34,True
P00083162,27.53,False
P00083163,49.13,True
P00083164,42.42,True
P00083165,48.63,True
P00083166,47.08,True
P00083167,51.74,True
P00083168,56.37,True
P00083169,44.27,True
P00083170,54.39,True
P00083171,51.15,True
P00083172,46.51,True
P00083173,26.99,False
P00083174,31.85,True
P00083175,17.31,False
P00083176,40.03,True
P00083177,49.31,True
P00083178,45.67,True
P00083179,23.03,False
P00083180,44.12,True
P00083181,24.51,False
P00083182,64.42,True
P00083183,29.31,False
P00083184,54.69,True
P00083185,44.04,True
P00083186,59.54,True
P00083187,52.22,True
P00083188,53.6,True
P00083189,41.05,True
P00083190,31.14,True
P00083191,22.15,False
P00083192,44.75,True
P00083193,53.54,True
P00083194,19.04,False
P00083195,36.88,True
P00083196,56.12,True
P00083197,43.62,True
P00083198,60.72,True
P00083199,43.94,True
P00083200,47.88,True
P00083201,56.5,True
P00083202,44.55,True
P00083203,44.83,True
P00083204,27.68,False
P00083205,29.67,False
P00083206,38.11,True
P00083207,46.23,True
P00083208,58.54,True
P00083209,51.03,True
P00083210,35.85,True
P00083211,49.81,True
P00083212,41.5,True
P00083213,52.36,True
P00083214,40.02,True
P00083215,34.94,True
P00083216,38.4,True
P00083217,45.73,True
P00083218,18.06,False
P00083219,51.48,True
P00083220,44.33,True
P00083221,52.51,True
P00083222,34.25,True
P00083223,55.43,True
P00083224,58.46,True
P00083225,53.11,True
P00083226,39.59,True
P00083227,53.59,True
P00083228,49.82,True
P00083229,49.68,True
P00083230,30.49,True
P00083231,78.35,True
P00083232,22.13,False
P00083233,39.12,True
P00083234,24.03,False
P00083235,48.78,True
P00083236,32.43,True
P00083237,56.02,True
P00083238,35.28,True
P00083239,60.18,True
P00083240,32.6,True
P00083241,50.66,True
P00083242,46.58,True
P00083243,41.57,True
P00083244,56.86,True
P00083245,49.27,True
P00083246,52.48,True
P00083247,35.9,True
P00083248,63.37,True
P00083249,26.98,False
P00083250,27.35,False
P00083251,23.29,False
P00083252,40.97,True
P00083253,46.26,True
P00083254,38.37,True
P00083255,31.94,True
P00083256,31.04,True
P00083257,68.46,True
P00083258,65.93,True
P00083259,35.88,True
P00083260,39.65,True
P00083261,29.41,False
P00083262,36.25,True
P00083263,44.26,True
P00083264,13.47,False
P00083265,27.44,False
P00083266,44.56,True
P00083267,43.25,True
P00083268,32.75,True
P00083269,53.01,True
P00083270,49.92,True
P00083271,24.71,False
P00083272,24.14,False
P00083273,36.97,True
P00083274,34.29,True
P00083275,65.22,True
P00083276,41.04,True
P00083277,24.36,False
P00083278,16.02,False
P00083279,40.09,True
P00083280,68.93,True
P00083281,30.19,True
P00083282,47.99,True
P00083283,64.6,True
P00083284,54.97,True
P00083285,70.37,True
P00083286,51.6,True
P00083287,51.47,True
P00083288,49.43,True
P00083289,41.65,True
P00083290,55.31,True
P00083291,26.6,False
P00083292,37.19,True
P00083293,28.71,False
P00083294,23.04,False
P00083295,49.19,True
P00083296,43.9,True
P00083297,59.92,True
P00083298,55.03,True
P00083299,37.12,True
P00083300,45.87,True
P00083301,26.03,False
P00083302,14.72,False
P00083303,47.41,True
P00083304,39.42,True
P00083305,36.8,True
P00083306,43.43,True
P00083307,61.88,True
P00083308,44.39,True
P00083309,44.56,True
P00083310,36.34,True
P00083311,47.74,True
P00083312,25.88,False
P00083313,20.2,False
P00083314,52.78,True
P00083315,23.49,False
P00083316,57.43,True
P00083317,27.98,False
P00083318,46.35,True
P00083319,27.39,False
P00083320,27.76,False
P00083321,32.68,True
P00083322,58.08,True
P00083323,19.41,False
P00083324,43.76,True
P00083325,50.21,True
P00083326,43.87,True
P00083327,45.59,True
P00083328,30.79,True
P00083329,38.41,True
P00083330,45.67,True
P00083331,29.25,False
P00083332,49.08,True
P00083333,19.83,False
P00083334,46.04,True
P00083335,43.51,True
P00083336,53.43,True
P00083337,57.31,True
P00083338,18.64,False
P00083339,61.51,True
P00083340,35.64,True
P00083341,46.61,True
P00083342,39.04,True
P00083343,48.71,True
P00083344,53.32,True
P00083345,48.0,True
P00083346,25.69,False
P00083347,34.07,True
P00083348,40.92,True
P00083349,49.24,True
P00083350,33.47,True
P00083351,50.68,True
P00083352,49.85,True
P00083353,46.66,True
P00083354,50.5,True
P00083355,40.41,True
P00083356,42.74,True
P00083357,23.75,False
P00083358,55.47,True
P00083359,48.05,True
P00083360,43.21,True
P00083361,17.85,False
P00083362,52.85,True
P00083363,27.74,False
P00083364,65.17,True
P00083365,56.17,True
P00083366,31.1,True
P00083367,48.43,True
P00083368,23.91,False
P00083369,59.78,True
P00083370,45.59,True
P00083371,77.54,True
P00083372,65.9,True
P00083373,37.17,True
P00083374,32.34,True
P00083375,33.02,True
P00083376,46.87,True
P00083377,22.03,False
P00083378,30.11,True
P00083379,25.65,False
P00083380,13.85,False
P00083381,53.24,True
P00083382,23.18,False
P00083383,48.61,True
P00083384,72.66,True
P00083385,42.13,True
P00083386,42.35,True
P00083387,77.77,True
P00083388,55.45,True
P00083389,52.9,True
P00083390,43.93,True
P00083391,47.25,True
P00083392,41.32,True
P00083393,21.2,False
P00083394,51.87,True
P00083395,30.63,True
P00083396,46.88,True
P00083397,75.5,True
P00083398,18.15,False
P00083399,76.19,True
P00083400,33.31,True
P00083401,50.78,True
P00083402,57.81,True
P00083403,41.87,True
P00083404,44.52,True
P00083405,44.63,True
P00083406,40.03,True
P00083407,62.02,True
P00083408,47.37,True
P00083409,19.83,False
P00083410,47.61,True
P00083411,39.61,True
P00083412,62.19,True
P00083413,53.92,True
P00083414,47.54,True
P00083415,44.59,True
P00083416,26.73,False
P00083417,44.33,True
P00083418,25.2,False
P00083419,67.61,True
P00083420,53.11,True
P00083421,41.22,True
P00083422,37.15,True
P00083423,41.09,True
P00083424,33.3,True
P00083425,33.52,True
P00083426,48.99,True
P00083427,59.72,True
P00083428,44.99,True
P00083429,53.62,True
